,CISS,Correlation_Effect,Money_Market_Contribution,Bond_Market_Contribution,Equity_Market_Contribution,FX_Market_Contribution,Financial_Intermediaries_Contribution
2024-09-20,0.5218821770226716,0.9407463971927116,0.11909328638348168,0.12452720059109301,0.07652762509052624,0.10188589139271247,0.09984817356485821
2024-09-23,0.5105562062562716,0.9413627854425596,0.11917131772389566,0.12823377534548466,0.0840542944402382,0.07759729338485602,0.10149952536179706
2024-09-24,0.48663295009809293,0.9426386515886134,0.11604324194646831,0.12613889056155694,0.07985771488789217,0.05331409942799619,0.11127900327417928
2024-09-25,0.5913466856932384,0.9417575619223477,0.11604810389993793,0.1242077362054023,0.1341806201343032,0.09462906909809392,0.122281156355501
2024-09-26,0.45908644457602227,0.9424427753030495,0.11624595002233765,0.12123602007207705,0.09356381343261325,0.04785930820431854,0.08018135284467584
2024-09-27,0.554339072044391,0.9391554920874392,0.11595349396891852,0.12578580778499637,0.14341616359313603,0.07436393667792239,0.09481967001941778
2024-09-30,0.6113035348780586,0.9389893483986442,0.1164979564619738,0.12960538900279725,0.1577411709223234,0.11661095157008436,0.09084806692087967
2024-10-01,0.5952232000508768,0.9400047115968805,0.11334352840193435,0.1442245496132398,0.1343833450513952,0.10225803360813238,0.10101374337617501
2024-10-02,0.6270214597326245,0.9412117648804387,0.11416864729235647,0.14690152335137535,0.1488269866489647,0.12855299075081805,0.08857131168910988
2024-10-03,0.5958674227742495,0.9422756009998123,0.11429769022958014,0.14559348636386996,0.12994558829672503,0.10431932044763266,0.10171133743644184
2024-10-04,0.5889655681855495,0.9439351729261166,0.11449899570511742,0.14028398779347223,0.11165923886719288,0.13914808505830242,0.08337526076146447
2024-10-07,0.5663595493705348,0.9437433036433014,0.11913197659709066,0.157176983422663,0.099030584931042,0.08880953832118674,0.10221046609855254
2024-10-08,0.6189541940015872,0.9434169758167993,0.11897725519326184,0.15746321846665473,0.14327222905906148,0.11341438734548528,0.08582710393712399
2024-10-09,0.6073904679702354,0.9453858004930993,0.11922554980947873,0.15745053524457878,0.1294643851938805,0.10489118027131622,0.09635881745098138
2024-10-10,0.5865076218383505,0.9476722413915403,0.11928582003556575,0.1584015334889109,0.10138154303213953,0.1285230584895627,0.07891566679217162
2024-10-11,0.5747350484494832,0.9487580954738187,0.1492210386021999,0.1524178167818951,0.10800543421398709,0.09270656721116015,0.07238419164024082
2024-10-14,0.5856409406312643,0.9457202131064524,0.14919845961282302,0.14874323929363822,0.08671947080470721,0.13167247732420764,0.06930729359588804
2024-10-15,0.6400646711253409,0.9442459465740426,0.14896587676998435,0.15407912196803877,0.09408371164420065,0.13464879021543208,0.10828717052768505
2024-10-16,0.625487674967333,0.946431642202938,0.14874124244489015,0.15819416979781964,0.12949371566603377,0.10705724953920118,0.08200129751938816
2024-10-17,0.6534086619780736,0.947613609256159,0.14573407853542375,0.15451461378364567,0.1109540363184408,0.13558514818358283,0.1066207851569806
2024-10-18,0.5929614230900396,0.9505226515968807,0.14663899390459703,0.14961295165929242,0.12158911897081641,0.09573856310307934,0.07938179545225453
2024-10-21,0.6599111931894652,0.9507389069702592,0.1467867650593072,0.15307926083347856,0.09804852506299787,0.1417527684399701,0.12024387379371151
2024-10-22,0.6188297812892632,0.952663112729488,0.1501791429212551,0.1476570504447149,0.1400907730150944,0.10592788401468678,0.07497493089351208
2024-10-23,0.6442372221582892,0.9525998783159043,0.1501691745600283,0.14753261653340183,0.09503072191623163,0.1326303320350784,0.1188743771135491
2024-10-24,0.5943199523619257,0.953436062572896,0.15087465972122246,0.15156306121044474,0.12138812926620028,0.10440755919871667,0.06608654296534154
2024-10-25,0.598313265463359,0.9534004287632813,0.1508690209174146,0.1522457724390944,0.09889665097400105,0.1442147218959621,0.05208709923688686
2024-10-28,0.5760398719438481,0.952425653771066,0.1516316654559712,0.1488809776472461,0.07472701880369859,0.09501334139304618,0.10578686864388617
2024-10-29,0.5959993819266755,0.9504423073902651,0.1510871586116174,0.14914281213440503,0.08749559147455511,0.12409505457502261,0.08417876513107525
2024-10-30,0.5986477068780531,0.9513793161515817,0.15489966483190015,0.15215199893687756,0.11059355227466042,0.09467998729932109,0.08632250353529393
