,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2024-11-13,3.44,0.3700000000000001,0.11046313983930427,-0.11999999999999966,0.4979999999999998,102.08,0.026379920807872548,24.86,20.584393530473704,-0.002947129212086841,8.97,-3.17,33.407,16.182944826657728,-0.01208399514668601
2024-12-13,3.32,0.43900000000000006,0.5604208944600195,-0.1389999999999998,0.7839999999999998,85.66,-0.004971556572607394,19.49,21.374081607091817,0.003109713487072119,8.65,-2.79,36.445,29.816937592864917,0.006760277111327873
2024-12-16,3.38,0.5069999999999997,0.6074381060088171,-0.16100000000000003,0.8289999999999997,90.88,0.0022008771437506125,18.88,19.149899925301252,0.0009753039116653373,8.635,-2.803,36.0,28.760484378592956,0.004313300151495558
2024-12-17,3.38,0.5069999999999997,0.6074381060088171,-0.17200000000000015,0.762,90.42,0.012921007485023894,18.36,20.16359108262603,0.00027838674879077097,8.535,-2.845,35.985,28.85318280079569,-0.006427776572151989
2024-12-18,3.38,0.5169999999999999,0.6074381060088171,-0.19499999999999984,0.8399999999999999,87.21,-0.01124222060313973,17.96,20.924639011127773,0.0011828144025047838,8.465,-2.79,35.933,28.56804295148957,-0.0027475273678128076
2024-12-19,3.39,0.5270000000000001,0.609127935745245,-0.20999999999999996,0.79,90.41,0.019521580402748318,20.3,22.785391068858072,0.005698599673372939,8.6,-2.835,36.53,28.912187277614816,-0.006293565658145983
2024-12-20,3.39,0.5270000000000001,0.609127935745245,-0.24799999999999978,0.778,91.75,0.013046351906663922,21.45,23.07697917414405,0.0,8.625,-2.84,36.944,28.947411905624126,0.0025362894577778405
2024-12-23,3.39,0.5300000000000002,0.609127935745245,-0.2360000000000002,0.7810000000000001,95.85,-0.015747769481937457,20.07,23.74421502307152,0.0031095601699893116,8.74,-2.8475,36.755,30.912441704943245,-0.012614873361265655
2024-12-24,3.4,0.5369999999999999,0.6107045111999747,-0.2599999999999998,0.7759999999999998,96.95,0.0006101531115761949,20.02,23.198672507849448,0.004408776220163224,8.69,-2.8675,36.897,30.6483598513547,0.0027003371361834505
2025-02-28,2.89,0.14400000000000013,0.30075693980705615,-0.14000000000000012,0.33000000000000007,104.46,0.03393534852674729,22.86,18.380370133220406,0.009331259720062102,8.79,-2.6525,28.813,17.531811203015703,-0.007951452380169366
2025-04-01,2.84,0.19499999999999984,0.06255103179762576,-0.20100000000000007,0.2549999999999999,104.73,-0.016230573289482075,24.21,21.011139102622234,-0.0005091995383257331,8.605,-2.663,37.804,15.930285401970275,0.0046275396471666674
2025-04-02,2.82,0.17999999999999972,0.0877076483492035,-0.18300000000000027,0.238,106.39,0.006159301020468799,24.5,20.594195669988654,-0.006419182827836822,8.5375,-2.65,37.518,15.911007102363477,-0.002805889939260786
2025-04-03,2.81,0.18999999999999995,0.09320605356441584,-0.20100000000000007,0.2650000000000001,112.0,0.007646077594119505,26.09,20.81248908887998,-0.007862172694332425,8.745,-2.61,40.086,15.639733022005883,0.00617702949745591
2025-04-04,2.78,0.1639999999999997,0.1372358707136244,-0.2270000000000003,0.31499999999999995,125.71,0.008557526038524887,26.8,20.9941745679263,0.007545479603087157,9.66,-2.529,43.904,14.215998995590255,-0.0027986595573008533
2025-04-07,2.76,0.14499999999999957,0.14927191719529234,-0.242,0.355,137.3,0.055657859512780905,44.23,25.17698746755523,0.006736654925965091,10.475,-2.458,47.265,22.371716870986717,-0.003658996099959455
2025-04-08,2.74,0.11699999999999999,0.15874507866387588,-0.26400000000000023,0.3280000000000003,139.88,-0.0025899836783782604,37.83,23.810939230006696,0.005876358695652284,10.1925,-2.4575,41.725,22.106080136049925,0.0104521989324593
2025-04-09,2.74,0.11699999999999999,0.15874507866387588,-0.29499999999999993,0.31000000000000005,128.83,0.017363327521281224,40.97,23.225895324298303,-0.005808259885860978,10.2575,-2.428,42.396,22.027159621700235,0.0006237050831202628
2025-04-10,2.72,0.09699999999999998,0.16609445632245765,-0.27200000000000024,0.28000000000000025,128.35,-0.06598944936129403,28.2,28.09400428446536,-0.010155905030399759,9.62,-2.452,36.129,32.22900968536223,0.004816152629391501
2025-04-11,2.72,0.09699999999999998,0.16609445632245762,-0.28900000000000015,0.3190000000000004,137.26,0.00504691091425169,31.47,28.386220487494853,-0.024363461670441344,10.6375,-2.428,36.165,32.233402609716,-0.0008098117661315962
2025-04-14,2.72,0.13400000000000034,0.16609445632245762,-0.2749999999999999,0.3080000000000003,132.46,-0.009524318458351111,28.32,27.182998789031465,0.0019344400675296303,10.6825,-2.43,35.323,31.982264194934977,0.001215620079779045
2025-04-15,2.72,0.137,0.16609445632245762,-0.2650000000000001,0.3230000000000004,122.56,-0.008762607445773174,24.48,27.90801529031979,0.002738091059079739,10.115,-2.4215,35.403,32.496010929043194,-0.006207518934077116
2025-04-16,2.72,0.14000000000000012,0.16609445632245762,-0.28800000000000026,0.38800000000000034,119.4,0.012101347778526783,26.62,28.417854170180014,-0.008646945562751585,10.07,-2.398,36.089,32.290590193734864,-0.013873893022196881
2025-04-17,2.71,0.14400000000000013,0.16509327507104704,-0.262,0.3250000000000002,114.64,-0.009389441168899726,24.59,28.84355264750483,0.00045907196835925923,9.68,-2.431,35.71,32.34525496278086,0.006549649129055313
2025-04-21,2.71,0.1469999999999998,0.16509327507104704,-0.27500000000000036,0.3900000000000001,128.56,-0.0020133525541390362,25.08,28.870524398713776,-0.0024230931310578185,10.045,-2.39,35.408,32.870038216707314,-0.0072848589963538934
2025-04-22,2.71,0.1589999999999998,0.15536713735028118,-0.29499999999999993,0.3849999999999998,118.35,0.0007153133313508864,24.85,28.253201662731403,0.0037314746365333384,10.27,-2.39,35.66,32.91363705941692,-0.005353651224647704
2025-04-23,2.74,0.1900000000000004,0.20260669703692138,-0.2589999999999999,0.40700000000000003,116.6,-0.015651642376862007,22.74,28.648877916224137,0.001017079928453457,10.4,-2.4025,34.2,33.33897372648341,0.0014604549553176582
2025-04-24,2.73,0.19200000000000017,0.20211513133803172,-0.278,0.3879999999999999,108.28,0.0012789242781798826,22.79,27.118811770870014,0.004169294373204346,9.9925,-2.4025,33.554,33.15675431792283,-0.0045096031403095704
2025-04-25,2.72,0.17500000000000027,0.20211513133803166,-0.2729999999999997,0.41500000000000004,105.79,-0.009503118148695977,21.43,26.460149035980578,0.004989358361536578,9.645,-2.3775,33.008,33.20615545046475,-0.004528080881039287
2025-04-28,2.71,0.16999999999999993,0.2012931875857238,-0.2749999999999999,0.395,110.01,-0.0010053803558103258,21.23,22.734321334242747,-0.0026038050270795754,9.95,-2.371,32.414,32.610295327419095,0.0027994537272247877
2025-04-29,2.71,0.17899999999999983,0.2012931875857238,-0.29499999999999993,0.395,112.27,-0.006497022198159064,20.7,21.538213890725665,-0.001531553482543857,9.925,-2.368,31.612,32.786129517719054,-0.00903824202528436
2025-04-30,2.71,0.17899999999999983,0.1959511217249431,-0.29800000000000004,0.43800000000000017,112.48,0.0034341355411589003,20.74,21.293146355039788,-0.006937423740630999,10.185,-2.353,32.542,33.10607575492501,-0.02078634677839397
2025-07-07,2.51,0.12199999999999989,0.14658211278827182,-0.35799999999999965,0.02799999999999958,88.53,-0.0016992548161922638,24.87,16.240139735922938,0.010783450704225483,10.775,-2.4275,25.624,25.311434473905138,-0.011969500559160906
2025-07-08,2.5,0.1120000000000001,0.14658211278827182,-0.375,0.02300000000000013,88.05,-0.018133859786172213,23.52,16.9018816821582,-0.004535887945424144,10.9325,-2.4265,25.351,30.183321765987376,-0.031804020884110606
