,CISS,Correlation_Effect,Money_Market_Contribution,Bond_Market_Contribution,Equity_Market_Contribution,FX_Market_Contribution,Financial_Intermediaries_Contribution
2024-08-30,0.40446043895599976,0.7530748758804178,0.07940074906367042,0.16928838951310862,0.0756554307116105,0.09588014981273409,0.11685393258426967
2024-09-06,0.44842250228711567,0.7694653477548835,0.10337078651685394,0.1752808988764045,0.149812734082397,0.07640449438202249,0.07790262172284645
2024-09-13,0.42828253960231244,0.7875443393513596,0.12659176029962546,0.17303370786516856,0.0898876404494382,0.07116104868913857,0.08314606741573036
2024-09-20,0.394965722901191,0.8001202429030195,0.1258426966292135,0.1415730337078652,0.08689138576779026,0.07640449438202249,0.06292134831460675
2024-09-27,0.4311839531285515,0.8084699121160339,0.12734082397003746,0.1453183520599251,0.09812734082397005,0.06891385767790263,0.09363295880149813
2024-10-04,0.5147512231226467,0.8142095768586884,0.12434456928838951,0.15805243445692885,0.149812734082397,0.1400749063670412,0.05992509363295881
2024-10-11,0.462467094986652,0.8231914290762405,0.13258426966292133,0.16329588014981278,0.10861423220973782,0.10786516853932587,0.049438202247191004
2024-10-18,0.4879801551737745,0.8330607508401392,0.12808988764044946,0.1602996254681648,0.1048689138576779,0.1400749063670412,0.05243445692883896
2024-10-25,0.5195840710633367,0.84180186270577,0.13333333333333333,0.16254681647940075,0.11610486891385768,0.1453183520599251,0.05992509363295881
2024-11-01,0.5507809483106101,0.8510330624938245,0.14082397003745317,0.16779026217228465,0.12883895131086143,0.09438202247191012,0.11535580524344569
2024-11-08,0.47366118485332565,0.860323376570326,0.13857677902621723,0.15280898876404497,0.0801498127340824,0.11086142322097377,0.06816479400749063
2024-11-15,0.5468753397286995,0.8660481358692927,0.14232209737827714,0.15805243445692885,0.14831460674157304,0.08913857677902623,0.09363295880149813
2024-11-22,0.48199654831668315,0.8742736304385488,0.14082397003745317,0.15355805243445694,0.07265917602996255,0.10486891385767792,0.0794007490636704
2024-11-29,0.506731813813286,0.8785545083645933,0.1393258426966292,0.15131086142322098,0.12359550561797752,0.06591760299625468,0.09662921348314607
2024-12-06,0.605965553170366,0.8831484863345401,0.13857677902621723,0.1355805243445693,0.13857677902621723,0.1400749063670412,0.13333333333333333
2024-12-13,0.5742859088580142,0.8925165172589624,0.15730337078651688,0.14382022471910114,0.0853932584269663,0.11385767790262172,0.1430711610486891
2024-12-20,0.6009943219769496,0.8974579640259817,0.16329588014981278,0.13408239700374533,0.14756554307116104,0.10711610486891386,0.11760299625468165
2024-12-27,0.6187347037104886,0.9037317608900459,0.1700374531835206,0.14307116104868917,0.11310861423220973,0.13857677902621723,0.11985018726591762
2025-01-03,0.5548872276031241,0.9100423204547551,0.149063670411985,0.1303370786516854,0.07790262172284645,0.10786516853932585,0.14456928838951308
2025-01-10,0.5217036392881256,0.9128104304713599,0.1303370786516854,0.12209737827715357,0.07865168539325844,0.11235955056179775,0.12808988764044946
2025-01-17,0.5053177117405957,0.914090982620183,0.1348314606741573,0.12434456928838954,0.0853932584269663,0.09662921348314608,0.11161048689138575
2025-01-24,0.457466313289219,0.9142477967681246,0.149063670411985,0.10711610486891388,0.06217228464419477,0.07715355805243446,0.1048689138576779
2025-01-31,0.5124056484286234,0.9132997872526197,0.149812734082397,0.1146067415730337,0.07565543071161049,0.14681647940074907,0.07415730337078652
2025-02-07,0.476316027955721,0.9136234156909301,0.1303370786516854,0.11685393258426967,0.06891385767790263,0.09662921348314607,0.10861423220973782
2025-02-14,0.40720163879728066,0.9151754003272214,0.12734082397003743,0.100374531835206,0.03745318352059925,0.07940074906367042,0.100374531835206
2025-02-21,0.3859688759696594,0.915219270727345,0.10411985018726594,0.10411985018726594,0.041947565543071164,0.07790262172284645,0.09363295880149813
2025-02-28,0.5471942707017513,0.9142732808345906,0.1108614232209738,0.14382022471910114,0.1258426966292135,0.149063670411985,0.06891385767790263
2025-03-07,0.4749923735654694,0.9150285984269863,0.10187265917602997,0.1310861423220974,0.0906367041198502,0.08988764044943821,0.1056179775280899
2025-03-14,0.496950714301519,0.9150747635759001,0.13183520599250936,0.12209737827715356,0.1048689138576779,0.10711610486891386,0.07715355805243446
2025-03-21,0.48817516761212565,0.9179068292425178,0.13333333333333333,0.1108614232209738,0.058426966292134834,0.12434456928838954,0.1048689138576779
2025-03-28,0.5225542972329646,0.9203297978971079,0.13183520599250936,0.1146067415730337,0.1205992509363296,0.10112359550561799,0.09962546816479402
2025-04-04,0.5513293173404118,0.9234939004384562,0.10187265917602997,0.13782771535580526,0.1415730337078652,0.11685393258426967,0.09887640449438201
2025-04-11,0.5169340526823601,0.9226028881429823,0.08464419475655431,0.13333333333333333,0.1295880149812734,0.11011235955056181,0.10262172284644196
2025-04-18,0.4812217520045884,0.9177586270373218,0.09213483146067417,0.13632958801498127,0.0853932584269663,0.13707865168539327,0.07340823970037454
2025-04-25,0.5008134031087916,0.9171274254461408,0.10112359550561799,0.13408239700374533,0.07865168539325844,0.1707865168539326,0.06142322097378278
2025-05-02,0.45277507681535334,0.9172302390720737,0.100374531835206,0.12734082397003746,0.08464419475655431,0.1295880149812734,0.05168539325842697
2025-05-09,0.4671331909222647,0.915745682644968,0.09288389513108614,0.11310861423220973,0.06441947565543073,0.15280898876404497,0.08689138576779026
2025-05-16,0.45919714241012743,0.9163351048094468,0.11835205992509364,0.10786516853932585,0.0554307116104869,0.15955056179775282,0.05992509363295881
2025-05-23,0.4246079985073233,0.9172357249308681,0.10861423220973783,0.09363295880149813,0.0898876404494382,0.12359550561797755,0.047191011235955066
2025-05-30,0.445608867221735,0.9152120580631017,0.09588014981273409,0.07041198501872659,0.07191011235955057,0.1850187265917603,0.06367041198501873
2025-06-06,0.3938704558822649,0.9128768378521243,0.08913857677902622,0.05692883895131087,0.08089887640449439,0.12134831460674159,0.08314606741573033
2025-06-13,0.45269077016878223,0.910153882794163,0.07640449438202247,0.07640449438202249,0.099625468164794,0.15355805243445692,0.09138576779026218
2025-06-20,0.45778027965231083,0.9107849081010951,0.07790262172284645,0.06142322097378278,0.100374531835206,0.1543071161048689,0.10861423220973783
2025-06-27,0.43617938459170397,0.9098429350467572,0.07265917602996255,0.08089887640449439,0.12958801498127342,0.12134831460674159,0.0749063670411985
2025-07-04,0.4641464799904711,0.9098906766333023,0.046441947565543075,0.06367041198501874,0.13932584269662923,0.1400749063670412,0.1205992509363296
2025-07-11,0.38585753468011674,0.908500544617206,0.04044943820224719,0.05692883895131086,0.09213483146067417,0.16179775280898875,0.07340823970037454
2025-07-18,0.4349945819346736,0.9045448082286436,0.04119850187265917,0.048689138576779034,0.099625468164794,0.1602996254681648,0.13108614232209737
2025-07-25,0.39089684302818273,0.902849974814228,0.03520599250936329,0.05243445692883895,0.1108614232209738,0.1303370786516854,0.10411985018726594
2025-08-01,0.4885876548971931,0.9021639270923273,0.04119850187265917,0.05992509363295881,0.15280898876404497,0.14307116104868917,0.14456928838951313
2025-08-08,0.3510014989237346,0.9011288481984339,0.029962546816479405,0.0554307116104869,0.08838951310861425,0.12958801498127342,0.08614232209737827
2025-08-15,0.36835569925439365,0.899003397631838,0.034456928838951316,0.04794007490636704,0.09812734082397005,0.1258426966292135,0.10337078651685394
2025-08-22,0.36589166568710957,0.8979142898755353,0.04569288389513109,0.040449438202247195,0.12434456928838954,0.09737827715355807,0.099625468164794
2025-08-29,0.34514612938180045,0.8964398496589563,0.04719101123595506,0.050187265917603,0.09438202247191012,0.12584269662921352,0.06741573033707865
2025-09-05,0.3589615136631759,0.8957263939071771,0.07640449438202249,0.05468164794007491,0.0801498127340824,0.09812734082397002,0.09138576779026218
2025-09-12,0.336161185798584,0.8957588483854482,0.06292134831460675,0.04794007490636704,0.07041198501872659,0.10936329588014981,0.08464419475655431
2025-09-19,0.39704807445602947,0.8938603362542991,0.08164794007490639,0.05318352059925094,0.10262172284644196,0.09887640449438204,0.10786516853932585
2025-09-26,0.4695130409140326,0.8941510836237281,0.08764044943820225,0.04344569288389513,0.14382022471910114,0.1048689138576779,0.1453183520599251
2025-10-03,0.3675673843514552,0.895442441805096,0.06816479400749063,0.03745318352059925,0.099625468164794,0.07340823970037454,0.13183520599250936
2025-10-10,0.4594070787460191,0.8940356415829962,0.07041198501872659,0.04943820224719102,0.12584269662921352,0.12134831460674159,0.14681647940074907
2025-10-17,0.4339444055081393,0.8953876064194217,0.05992509363295881,0.05468164794007491,0.1303370786516854,0.100374531835206,0.1393258426966292
2025-10-24,0.3957868963542061,0.8955517061573985,0.03445692883895131,0.04644194756554307,0.11910112359550562,0.12134831460674159,0.1205992509363296
2025-10-31,0.3487945726047932,0.8937442503404968,0.029213483146067417,0.03745318352059925,0.12359550561797752,0.07265917602996255,0.12734082397003746
2025-11-07,0.41715364242120756,0.8910401802116992,0.045692883895131084,0.0449438202247191,0.18801498127340824,0.12134831460674159,0.06816479400749063
2025-11-14,0.41243198192675495,0.8880591868906738,0.11685393258426967,0.040449438202247195,0.15056179775280898,0.07640449438202247,0.0801498127340824
2025-11-21,0.5131101419116897,0.8884591951389179,0.11685393258426967,0.034456928838951316,0.1902621722846442,0.11835205992509364,0.11760299625468165
2025-11-28,0.41917204760618143,0.8910743368698282,0.12359550561797752,0.03745318352059925,0.14082397003745317,0.07340823970037454,0.0951310861423221
2025-12-05,0.42226799701017853,0.891974329127513,0.13183520599250936,0.0352059925093633,0.12209737827715356,0.08089887640449439,0.10337078651685394
2025-12-12,0.4446191392917242,0.8912410674991769,0.1303370786516854,0.04119850187265917,0.13632958801498127,0.07865168539325844,0.11235955056179776
2025-12-19,0.4256498466714288,0.8920605106850193,0.13408239700374533,0.035955056179775284,0.1812734082397004,0.06292134831460676,0.06292134831460673
2025-12-26,0.40880794052225017,0.890307668184672,0.1355805243445693,0.018726591760299626,0.13408239700374533,0.07565543071161049,0.0951310861423221
2026-01-02,0.42260600461288966,0.8884708915877284,0.12808988764044946,0.01647940074906367,0.12958801498127342,0.09887640449438204,0.10262172284644196
2026-01-09,0.4075504052280122,0.8875689901784604,0.12209737827715357,0.012734082397003747,0.12808988764044946,0.09887640449438204,0.09737827715355807
2026-01-16,0.3928657260644595,0.8844447627252163,0.11535580524344569,0.010486891385767791,0.12958801498127342,0.10262172284644196,0.08614232209737828
2026-01-23,0.3494986010776607,0.8820049762545876,0.11535580524344569,0.0044943820224719105,0.14232209737827714,0.07640449438202249,0.05767790262172286
2026-01-30,0.35504778460385655,0.8793855147423902,0.12209737827715357,0.00599250936329588,0.13483146067415727,0.0741573033707865,0.06666666666666667
