,CISS,Correlation_Effect,Money_Market_Contribution,Bond_Market_Contribution,Equity_Market_Contribution,FX_Market_Contribution,Financial_Intermediaries_Contribution
2025-05-05,0.5253018284991838,0.9442080475948612,0.08880430346627315,0.1274839821836833,0.10618366595847936,0.14518125984342986,0.057648617047318135
2025-05-06,0.5234213330849664,0.9442567478815651,0.08647738566457433,0.12876228380203164,0.10555327956117161,0.14518874799076817,0.05743963606642069
2025-05-07,0.4927561056526667,0.944793824266249,0.08917750911424417,0.11717140020361452,0.08599638512681572,0.14018153037934697,0.06022928082864529
2025-05-08,0.4348923973870401,0.9448649745716963,0.08568472496677114,0.1136807242133399,0.07529227070099938,0.11590767869886243,0.04432699880706723
2025-05-09,0.46776790194206713,0.941452904066821,0.08167711502173432,0.10925502837318667,0.08674891517832327,0.14835015458022638,0.041736688788596446
2025-05-12,0.4495949978563131,0.9401294134944261,0.0804016400766277,0.10804629847567818,0.05950987533230712,0.16850579947818167,0.0331313844935185
2025-05-13,0.368629947404764,0.9370878263556196,0.07488288803200913,0.10212259027960795,0.033550057980633305,0.11895020556769988,0.03912420554481376
2025-05-14,0.40912583017506643,0.9342160806919121,0.07654071143716004,0.09992232602686783,0.013840238232472773,0.1700671697959912,0.04875538468257455
2025-05-15,0.389826006626698,0.9292000318469446,0.07404399804840975,0.09521432425098322,0.051935085955081756,0.14704512288487004,0.02158747548735326
2025-05-16,0.34884797764612496,0.926448727519217,0.07850379228698191,0.09742788526212195,0.029633881856675297,0.11167294425989217,0.031609473980453655
2025-05-19,0.36499511025218984,0.9233692312172093,0.07223213851384903,0.09627497371501544,0.05409637920262439,0.11865968235058416,0.02373193647011683
2025-05-20,0.3794232415327044,0.9201581606032648,0.07580203028987614,0.09532053672691511,0.04110246329069579,0.15594150645464983,0.011256704770567439
2025-05-21,0.3362448498117887,0.9170314085776055,0.07461815614127543,0.08902717939614242,0.018628808636649452,0.11949197142071832,0.034478734217003135
