,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2025-02-19,0.5767284991568297,0.6526138279932546,0.18381112984822934,0.5581787521079258,0.6795952782462057,0.35075885328836426,0.12647554806070826,0.2630691399662732,0.26475548060708265,0.6610455311973018,0.6981450252951096,0.6357504215851602,0.12647554806070826,0.21585160202360876,0.7723440134907251
2025-02-20,0.5666104553119731,0.6458684654300169,0.26644182124789206,0.5345699831365935,0.657672849915683,0.3979763912310287,0.7892074198988196,0.28499156829679595,0.23440134907251264,0.25126475548060706,0.6829679595278246,0.6256323777403036,0.15008431703204048,0.23946037099494097,0.4451939291736931
2025-02-21,0.5649241146711635,0.6610455311973018,0.28499156829679595,0.5682967959527825,0.6610455311973018,0.5008431703204047,0.5396290050590219,0.2799325463743676,0.18381112984822934,0.33220910623946037,0.6812816188870152,0.6357504215851602,0.1905564924114671,0.2327150084317032,0.5615514333895447
2025-02-24,0.5632377740303541,0.6559865092748736,0.31534569983136596,0.5868465430016864,0.654300168634064,0.42327150084317033,0.7234401349072512,0.2951096121416526,0.209106239460371,0.1736930860033727,0.6930860033726813,0.654300168634064,0.17537942664418213,0.23440134907251264,0.3844856661045531
2025-02-25,0.5615514333895447,0.627318718381113,0.5413153456998314,0.6188870151770658,0.642495784148398,0.6155143338954469,0.7723440134907251,0.2782462057335582,0.2630691399662732,0.18043844856661045,0.6037099494097807,0.6661045531197302,0.24620573355817876,0.24957841483979765,0.6239460370994941
2025-02-26,0.5598650927487352,0.5885328836424958,0.8296795952782462,0.6677908937605397,0.5952782462057336,0.6374367622259697,0.40640809443507586,0.1973018549747049,0.29679595278246207,0.5885328836424958,0.6003372681281619,0.7082630691399663,0.25295109612141653,0.26138279932546377,0.33220910623946037
2025-02-27,0.5581787521079258,0.5649241146711635,0.8246205733558178,0.6644182124789207,0.5851602023608768,0.6104553119730185,0.8043844856661045,0.22259696458684655,0.32040472175379425,0.5649241146711635,0.596964586846543,0.6661045531197302,0.20404721753794267,0.2596964586846543,0.24283305227655985
2025-02-28,0.5581787521079258,0.5767284991568297,0.8246205733558178,0.7065767284991569,0.6172006745362564,0.7824620573355818,0.9747048903878583,0.5986509274873525,0.433389544688027,0.8870151770657673,0.6205733558178752,0.6795952782462057,0.209106239460371,0.12141652613827993,0.07419898819561552
2025-03-03,0.5581787521079258,0.5767284991568297,0.8279932546374368,0.7065767284991569,0.6172006745362564,0.7976391231028668,0.612141652613828,0.5986509274873525,0.3086003372681282,0.4839797639123103,0.6205733558178752,0.6795952782462057,0.2866779089376054,0.07588532883642496,0.5193929173693086
2025-03-04,0.5581787521079258,0.581787521079258,0.8279932546374368,0.6644182124789207,0.6526138279932546,0.8650927487352446,0.6661045531197302,0.40640809443507586,0.2478920741989882,0.9915682967959528,0.6070826306913997,0.6661045531197302,0.22596964586846544,0.050590219224283306,0.9005059021922428
2025-03-05,0.5581787521079258,0.5446880269814502,0.8330522765598651,0.6053962900505903,0.6188870151770658,0.7757166947723441,0.22596964586846544,0.40809443507588533,0.22765598650927488,0.5430016863406408,0.35413153456998314,0.6188870151770658,0.23440134907251264,0.06745362563237774,0.9325463743676222
2025-03-06,0.5497470489038786,0.5126475548060708,0.8330522765598651,0.5935919055649241,0.5699831365935919,0.866779089376054,0.33220910623946037,0.3811129848229342,0.1905564924114671,0.24283305227655985,0.32040472175379425,0.5733558178752108,0.26812816188870153,0.09612141652613827,0.1551433389544688
